listing_id,donor_id,donor_type,food_type,quantity,unit,city,packaging,time_posted,time_since_cooked_mins,donor_reliability,distance_km,ambient_temp_c,freshness_score,pickup_prob,picked_up
L02900,D0195,Restaurant,Salads,9.4,packs,Delhi,Covered Tray,2025-09-03 20:19:00,182,Low,10.21,25.9,0.165,0.431,1
L02901,D0760,HomeCook,Cooked Meal,8.4,packs,Mumbai,Airtight,2025-09-01 23:30:00,80,High,8.97,28.4,0.607,0.753,1
L02902,D0121,HomeCook,Baked Goods,6.3,plates,Hyderabad,Open Tray,2025-09-02 22:20:00,66,Low,6.56,26.6,0.231,0.436,1
L02903,D0765,Restaurant,Baked Goods,4.7,boxes,Mumbai,Sealed Box,2025-09-01 22:14:00,42,High,6.44,30.2,0.612,0.626,1
L02904,D0773,Bakery,Baked Goods,0.5,boxes,Bengaluru,Covered Tray,2025-09-01 22:25:00,95,Low,4.01,30.8,0.377,0.456,1
L02905,D0491,Caterer,Cooked Meal,24.8,packs,Chennai,Cloth Wrap,2025-09-02 07:21:00,129,Medium,4.03,26.6,0.235,0.507,1
L02906,D0249,Restaurant,Beverage,6.8,boxes,Delhi,Open Tray,2025-09-01 20:37:00,182,Medium,10.99,30.6,0.205,0.475,1
L02907,D0713,Society,Cooked Meal,0.5,kg,Pune,Airtight,2025-09-01 13:07:00,81,Low,0.2,29.8,0.551,0.649,0
L02908,D0619,HomeCook,Cooked Meal,0.6,packs,Bengaluru,Airtight,2025-09-01 08:00:00,21,Medium,6.15,32.8,0.666,0.75,0
L02909,D0721,HomeCook,Cooked Meal,14.9,kg,Hyderabad,Sealed Box,2025-09-01 10:48:00,42,High,11.37,31.3,0.59,0.708,1
L02910,D0210,Restaurant,Salads,0.5,plates,Chennai,Sealed Box,2025-09-07 04:31:00,38,Medium,4.67,29.0,0.507,0.563,0
L02911,D0407,HomeCook,Baked Goods,15.4,boxes,Pune,Covered Tray,2025-09-02 21:49:00,187,High,4.39,28.0,0.272,0.538,0
L02912,D0246,Restaurant,Salads,4.7,packs,Mumbai,Cloth Wrap,2025-09-03 11:56:00,156,High,6.46,27.1,0.124,0.433,1
L02913,D0566,Bakery,Cooked Meal,0.8,packs,Pune,Open Tray,2025-09-04 17:00:00,9,Medium,9.22,35.2,0.362,0.499,0
L02914,D0330,Restaurant,Baked Goods,3.2,kg,Bengaluru,Airtight,2025-09-02 00:50:00,44,Low,4.3,31.6,0.506,0.573,1
L02915,D0795,HomeCook,Baked Goods,12.9,packs,Hyderabad,Open Tray,2025-09-02 10:24:00,163,Medium,14.53,26.5,0.178,0.425,1
L02916,D0290,Bakery,Fruits,1.0,plates,Bengaluru,Open Tray,2025-09-01 17:59:00,90,High,7.13,30.8,0.382,0.528,0
L02917,D0390,Restaurant,Salads,3.9,kg,Bengaluru,Sealed Box,2025-09-02 18:37:00,34,High,8.38,28.2,0.568,0.609,0
L02918,D0478,Restaurant,Cooked Meal,0.7,boxes,Delhi,Open Tray,2025-09-03 11:19:00,39,High,0.2,32.2,0.438,0.524,1
L02919,D0665,Bakery,Desserts,6.8,kg,Chennai,Airtight,2025-09-02 17:42:00,78,Medium,10.75,28.5,0.537,0.615,0
L02920,D0368,Restaurant,Cooked Meal,2.7,boxes,Hyderabad,Open Tray,2025-09-05 10:04:00,114,High,5.48,23.2,0.309,0.474,0
L02921,D0316,Restaurant,Beverage,2.5,plates,Bengaluru,Airtight,2025-09-06 08:21:00,21,Medium,10.81,27.4,0.644,0.782,1
L02922,D0268,Bakery,Cooked Meal,3.4,packs,Pune,Sealed Box,2025-09-01 13:35:00,28,Low,8.67,29.1,0.495,0.635,0
L02923,D0369,Society,Cooked Meal,0.9,plates,Pune,Covered Tray,2025-09-02 21:07:00,151,High,5.77,30.9,0.384,0.481,0
L02924,D0526,Restaurant,Salads,0.6,packs,Chennai,Covered Tray,2025-09-01 15:16:00,173,Low,11.36,25.6,0.184,0.409,1
L02925,D0510,Society,Baked Goods,0.5,kg,Hyderabad,Cloth Wrap,2025-09-02 13:14:00,114,Low,4.6,27.6,0.175,0.309,0
L02926,D0478,Restaurant,Cooked Meal,8.8,packs,Bengaluru,Airtight,2025-09-03 07:16:00,81,Low,4.12,24.5,0.526,0.601,0
L02927,D0101,HomeCook,Baked Goods,0.5,packs,Chennai,Sealed Box,2025-09-03 11:45:00,152,Medium,8.02,30.7,0.391,0.416,1
L02928,D0740,HomeCook,Cooked Meal,1.2,kg,Pune,Covered Tray,2025-09-01 13:45:00,130,High,2.0,27.3,0.449,0.599,1
L02929,D0481,Event,Cooked Meal,0.5,packs,Bengaluru,Open Tray,2025-09-04 06:26:00,57,Medium,6.58,23.7,0.356,0.512,1
L02930,D0780,HomeCook,Cooked Meal,3.5,kg,Pune,Open Tray,2025-09-04 00:51:00,41,High,14.8,30.2,0.324,0.423,1
L02931,D0328,Event,Fruits,3.7,kg,Pune,Sealed Box,2025-09-01 20:57:00,18,High,5.34,26.2,0.76,0.713,1
L02932,D0380,Caterer,Baked Goods,0.8,boxes,Bengaluru,Open Tray,2025-09-01 17:53:00,34,Medium,8.27,29.9,0.387,0.602,1
L02933,D0321,Restaurant,Cooked Meal,0.5,boxes,Bengaluru,Open Tray,2025-09-01 07:15:00,37,High,3.61,22.6,0.411,0.458,0
L02934,D0424,Event,Cooked Meal,2.4,boxes,Pune,Covered Tray,2025-09-05 05:05:00,170,Medium,5.58,27.1,0.302,0.478,0
L02935,D0047,Restaurant,Cooked Meal,2.3,boxes,Mumbai,Airtight,2025-09-04 12:46:00,95,Medium,4.23,26.0,0.523,0.545,1
L02936,D0577,HomeCook,Baked Goods,1.4,kg,Delhi,Covered Tray,2025-09-07 05:17:00,139,High,9.59,28.0,0.327,0.47,1
L02937,D0227,Society,Beverage,20.5,boxes,Bengaluru,Open Tray,2025-09-01 15:50:00,92,High,1.18,32.8,0.379,0.65,1
L02938,D0760,HomeCook,Cooked Meal,1.5,packs,Chennai,Airtight,2025-09-02 20:30:00,96,Medium,6.39,30.6,0.531,0.586,0
L02939,D0150,HomeCook,Cooked Meal,1.2,boxes,Mumbai,Open Tray,2025-09-01 13:43:00,8,High,3.28,29.2,0.52,0.592,1
L02940,D0017,Restaurant,Baked Goods,1.7,kg,Bengaluru,Airtight,2025-09-03 10:11:00,34,Medium,3.31,27.7,0.642,0.663,0
L02941,D0268,Restaurant,Beverage,1.5,plates,Bengaluru,Open Tray,2025-09-01 14:19:00,139,Medium,0.36,25.0,0.326,0.523,1
L02942,D0567,Restaurant,Cooked Meal,5.9,packs,Chennai,Sealed Box,2025-09-01 15:48:00,31,Medium,1.94,27.8,0.656,0.657,1
L02943,D0303,Restaurant,Cooked Meal,5.8,kg,Delhi,Open Tray,2025-09-08 21:12:00,87,Medium,5.25,21.1,0.33,0.538,1
L02944,D0157,HomeCook,Baked Goods,0.7,packs,Hyderabad,Sealed Box,2025-09-02 14:52:00,66,Medium,1.59,30.2,0.642,0.636,0
L02945,D0201,Restaurant,Cooked Meal,0.5,plates,Hyderabad,Airtight,2025-09-01 11:40:00,10,Medium,0.2,31.5,0.81,0.779,1
L02946,D0338,HomeCook,Baked Goods,8.4,boxes,Hyderabad,Airtight,2025-09-02 18:15:00,36,Medium,8.88,30.1,0.527,0.648,0
L02947,D0236,Society,Cooked Meal,1.4,packs,Bengaluru,Sealed Box,2025-09-01 10:34:00,172,Low,10.42,31.7,0.296,0.45,0
L02948,D0389,Caterer,Salads,2.7,kg,Pune,Covered Tray,2025-09-01 12:20:00,20,Medium,2.97,28.6,0.471,0.557,0
L02949,D0512,Restaurant,Cooked Meal,9.5,kg,Delhi,Open Tray,2025-09-06 01:36:00,40,High,6.78,30.3,0.433,0.547,1
L02950,D0671,Caterer,Fruits,3.2,plates,Bengaluru,Airtight,2025-09-02 10:05:00,19,High,1.93,35.7,0.863,0.961,1
L02951,D0702,Restaurant,Cooked Meal,0.8,packs,Mumbai,Open Tray,2025-09-04 07:21:00,139,High,6.23,25.1,0.311,0.536,0
L02952,D0346,Bakery,Salads,0.8,boxes,Mumbai,Airtight,2025-09-06 12:56:00,114,High,10.69,26.7,0.386,0.579,0
L02953,D0264,Restaurant,Cooked Meal,4.3,plates,Delhi,Cloth Wrap,2025-09-05 04:31:00,17,Low,7.93,31.2,0.331,0.453,1
L02954,D0782,Restaurant,Salads,6.2,kg,Delhi,Airtight,2025-09-01 15:22:00,150,High,3.08,27.5,0.378,0.519,0
L02955,D0501,Bakery,Cooked Meal,12.6,kg,Chennai,Open Tray,2025-09-01 15:22:00,117,High,11.21,29.4,0.309,0.548,0
L02956,D0741,HomeCook,Fruits,4.3,boxes,Delhi,Open Tray,2025-09-01 07:33:00,141,Medium,9.82,24.9,0.255,0.481,1
L02957,D0658,Restaurant,Cooked Meal,21.8,kg,Chennai,Airtight,2025-09-05 21:17:00,62,High,9.06,25.8,0.614,0.806,1
L02958,D0758,Restaurant,Cooked Meal,1.9,plates,Hyderabad,Covered Tray,2025-09-01 18:05:00,149,Low,8.75,27.2,0.233,0.328,0
L02959,D0503,Society,Cooked Meal,0.5,packs,Hyderabad,Airtight,2025-09-02 18:26:00,34,High,9.79,30.5,0.654,0.634,0
L02960,D0173,Bakery,Cooked Meal,15.9,plates,Delhi,Sealed Box,2025-09-03 15:08:00,158,Medium,0.44,28.3,0.449,0.657,1
L02961,D0751,Bakery,Cooked Meal,4.2,plates,Pune,Covered Tray,2025-09-03 12:07:00,22,High,2.22,29.1,0.653,0.714,1
L02962,D0361,Restaurant,Cooked Meal,4.4,packs,Pune,Sealed Box,2025-09-03 03:52:00,184,Low,3.5,29.4,0.293,0.499,0
L02963,D0174,Event,Cooked Meal,3.1,plates,Mumbai,Airtight,2025-09-01 08:24:00,21,Medium,6.44,29.7,0.677,0.737,1
L02964,D0144,Caterer,Cooked Meal,12.0,kg,Pune,Airtight,2025-09-03 08:01:00,39,Low,1.16,29.8,0.603,0.716,1
L02965,D0501,Event,Cooked Meal,8.4,kg,Chennai,Open Tray,2025-09-01 11:24:00,102,Medium,4.22,29.1,0.271,0.47,1
L02966,D0189,Event,Cooked Meal,2.0,packs,Pune,Covered Tray,2025-09-01 07:48:00,143,Medium,7.06,32.6,0.345,0.507,1
L02967,D0556,HomeCook,Cooked Meal,0.5,plates,Pune,Sealed Box,2025-09-01 08:27:00,48,High,3.42,25.2,0.691,0.736,1
L02968,D0658,Restaurant,Fruits,13.6,boxes,Hyderabad,Airtight,2025-09-01 23:46:00,139,Medium,0.42,30.6,0.51,0.693,1
L02969,D0061,HomeCook,Cooked Meal,2.8,kg,Chennai,Cloth Wrap,2025-09-01 10:34:00,116,High,0.2,29.4,0.328,0.481,0
L02970,D0537,Caterer,Baked Goods,1.6,packs,Pune,Covered Tray,2025-09-05 01:05:00,70,High,5.73,32.9,0.55,0.62,1
L02971,D0035,Event,Fruits,15.2,kg,Mumbai,Airtight,2025-09-01 16:01:00,11,Medium,1.77,26.2,0.86,0.936,1
L02972,D0077,Society,Cooked Meal,5.7,packs,Delhi,Covered Tray,2025-09-02 13:44:00,75,Medium,12.32,31.3,0.398,0.581,1
L02973,D0685,Caterer,Cooked Meal,4.2,kg,Pune,Open Tray,2025-09-02 02:38:00,93,Medium,10.0,29.4,0.317,0.47,1
L02974,D0050,Restaurant,Desserts,2.3,kg,Bengaluru,Airtight,2025-09-03 10:52:00,100,Low,4.63,26.5,0.437,0.513,1
L02975,D0783,Bakery,Cooked Meal,1.0,kg,Chennai,Open Tray,2025-09-04 14:21:00,134,Medium,6.54,28.9,0.234,0.449,1
L02976,D0007,Restaurant,Desserts,3.3,kg,Pune,Airtight,2025-09-03 16:55:00,119,Medium,0.2,22.9,0.532,0.66,1
L02977,D0423,Event,Cooked Meal,3.6,kg,Mumbai,Covered Tray,2025-09-02 01:11:00,47,Medium,4.41,32.7,0.57,0.544,1
L02978,D0141,Restaurant,Cooked Meal,9.5,kg,Hyderabad,Airtight,2025-09-02 22:30:00,76,Medium,0.2,29.6,0.658,0.744,0
L02979,D0646,Caterer,Fruits,11.7,kg,Delhi,Covered Tray,2025-09-04 20:50:00,19,High,5.45,27.7,0.705,0.776,0
L02980,D0070,Restaurant,Baked Goods,2.7,kg,Mumbai,Airtight,2025-09-06 23:07:00,54,Low,1.28,25.9,0.504,0.556,1
L02981,D0725,Caterer,Fruits,0.9,kg,Mumbai,Open Tray,2025-09-06 12:01:00,141,Medium,3.4,21.8,0.294,0.545,0
L02982,D0155,Society,Fruits,1.2,boxes,Pune,Covered Tray,2025-09-02 06:28:00,5,High,9.57,33.0,0.668,0.74,1
L02983,D0224,Restaurant,Desserts,12.2,kg,Delhi,Airtight,2025-09-02 06:31:00,8,High,2.52,34.7,0.86,0.793,1
L02984,D0518,Restaurant,Cooked Meal,4.3,kg,Delhi,Cloth Wrap,2025-09-01 15:50:00,88,Low,4.14,25.8,0.229,0.409,0
L02985,D0467,Bakery,Baked Goods,5.8,packs,Mumbai,Covered Tray,2025-09-08 01:20:00,42,Medium,9.08,36.5,0.426,0.644,1
L02986,D0383,HomeCook,Cooked Meal,0.5,packs,Mumbai,Covered Tray,2025-09-01 08:46:00,127,Medium,2.38,29.1,0.396,0.562,0
L02987,D0062,Restaurant,Cooked Meal,11.1,plates,Pune,Airtight,2025-09-02 17:24:00,85,Low,5.18,32.4,0.524,0.631,0
L02988,D0633,Restaurant,Cooked Meal,5.2,packs,Delhi,Covered Tray,2025-09-02 15:46:00,139,Low,5.46,28.5,0.308,0.433,0
L02989,D0654,Restaurant,Cooked Meal,5.9,plates,Delhi,Open Tray,2025-09-03 08:07:00,163,High,3.02,28.9,0.3,0.455,1
L02990,D0683,Bakery,Cooked Meal,0.5,kg,Chennai,Sealed Box,2025-09-02 15:41:00,35,High,0.66,31.5,0.816,0.744,1
L02991,D0676,Restaurant,Fruits,1.6,boxes,Bengaluru,Airtight,2025-09-06 05:31:00,131,Medium,3.94,25.9,0.509,0.551,0
L02992,D0500,Caterer,Cooked Meal,2.3,plates,Pune,Airtight,2025-09-03 08:08:00,126,Medium,9.31,26.5,0.428,0.508,1
L02993,D0017,Restaurant,Cooked Meal,2.6,kg,Pune,Airtight,2025-09-01 07:35:00,86,Low,0.2,27.2,0.526,0.544,1
L02994,D0007,Caterer,Cooked Meal,0.5,kg,Chennai,Covered Tray,2025-09-01 19:08:00,128,High,8.15,31.0,0.411,0.475,0
L02995,D0545,Restaurant,Cooked Meal,3.3,kg,Bengaluru,Covered Tray,2025-09-02 04:52:00,168,High,0.2,25.5,0.401,0.581,0
L02996,D0565,Caterer,Baked Goods,3.9,boxes,Hyderabad,Open Tray,2025-09-01 16:32:00,236,Medium,6.7,28.2,0.089,0.258,1
L02997,D0422,HomeCook,Desserts,1.4,boxes,Delhi,Covered Tray,2025-09-01 08:35:00,194,Medium,0.2,30.8,0.297,0.425,1
L02998,D0013,Restaurant,Baked Goods,6.2,kg,Delhi,Airtight,2025-09-03 12:23:00,56,High,1.66,27.8,0.71,0.784,0
L02999,D0018,Bakery,Cooked Meal,2.1,packs,Pune,Open Tray,2025-09-02 20:51:00,138,High,2.2,31.5,0.322,0.493,0
L03000,D0543,Restaurant,Cooked Meal,1.8,packs,Mumbai,Covered Tray,2025-09-02 13:06:00,70,High,5.83,27.0,0.526,0.718,1
L03001,D0740,Event,Cooked Meal,0.7,packs,Chennai,Open Tray,2025-09-01 21:16:00,44,High,4.43,26.9,0.486,0.543,1
L03002,D0282,Restaurant,Cooked Meal,21.6,kg,Bengaluru,Sealed Box,2025-09-03 11:45:00,107,Low,5.01,31.5,0.39,0.545,0
L03003,D0549,Bakery,Baked Goods,7.9,kg,Pune,Open Tray,2025-09-07 21:12:00,44,Low,0.2,26.2,0.29,0.377,1
L03004,D0294,Society,Fruits,0.9,boxes,Hyderabad,Airtight,2025-09-01 19:54:00,129,High,5.52,28.6,0.524,0.648,1
L03005,D0018,Restaurant,Cooked Meal,11.1,packs,Delhi,Airtight,2025-09-01 12:12:00,24,Low,2.03,26.1,0.588,0.695,0
L03006,D0515,HomeCook,Baked Goods,17.9,packs,Delhi,Open Tray,2025-09-03 02:35:00,35,Medium,11.17,33.9,0.331,0.573,1
L03007,D0715,Restaurant,Cooked Meal,1.5,kg,Chennai,Open Tray,2025-09-03 14:33:00,91,Medium,6.56,25.3,0.285,0.435,1
L03008,D0691,Restaurant,Cooked Meal,3.1,kg,Pune,Covered Tray,2025-09-02 14:05:00,84,Low,4.93,30.4,0.381,0.454,1
L03009,D0441,Restaurant,Cooked Meal,4.0,kg,Mumbai,Covered Tray,2025-09-05 03:59:00,16,Low,7.46,28.6,0.535,0.599,0
L03010,D0110,Caterer,Beverage,52.4,boxes,Hyderabad,Airtight,2025-09-01 20:08:00,79,Medium,6.48,33.0,0.569,0.697,1
L03011,D0099,Event,Desserts,0.9,kg,Pune,Open Tray,2025-09-01 13:21:00,117,High,4.48,35.1,0.358,0.533,1
L03012,D0537,Restaurant,Cooked Meal,2.4,packs,Chennai,Airtight,2025-09-05 14:34:00,40,Low,8.02,29.2,0.507,0.539,0
L03013,D0153,Society,Baked Goods,2.8,plates,Hyderabad,Sealed Box,2025-09-05 19:41:00,238,Medium,5.17,28.1,0.261,0.433,0
L03014,D0247,HomeCook,Baked Goods,3.5,packs,Chennai,Airtight,2025-09-02 15:49:00,37,Low,1.59,27.1,0.553,0.698,1
L03015,D0197,Bakery,Salads,5.1,packs,Mumbai,Sealed Box,2025-09-01 21:11:00,77,Medium,6.12,34.0,0.359,0.507,1
L03016,D0635,Restaurant,Baked Goods,9.6,boxes,Hyderabad,Covered Tray,2025-09-01 10:24:00,89,Medium,5.6,28.9,0.441,0.528,0
L03017,D0540,Caterer,Fruits,4.4,packs,Delhi,Airtight,2025-09-03 09:40:00,88,High,8.21,26.5,0.635,0.711,0
L03018,D0259,Society,Cooked Meal,9.7,plates,Mumbai,Airtight,2025-09-04 23:27:00,136,High,3.63,29.1,0.562,0.673,1
L03019,D0363,HomeCook,Desserts,10.2,plates,Hyderabad,Open Tray,2025-09-01 12:53:00,121,Low,5.44,30.6,0.236,0.453,1
L03020,D0274,Event,Cooked Meal,5.0,plates,Hyderabad,Covered Tray,2025-09-02 19:33:00,95,Low,6.42,29.7,0.372,0.547,1
L03021,D0407,Restaurant,Cooked Meal,10.7,packs,Pune,Airtight,2025-09-04 02:25:00,151,High,9.66,25.2,0.426,0.627,1
L03022,D0081,HomeCook,Baked Goods,1.3,plates,Bengaluru,Open Tray,2025-09-01 13:10:00,28,Medium,3.25,23.6,0.386,0.542,0
L03023,D0416,Restaurant,Cooked Meal,3.2,plates,Mumbai,Covered Tray,2025-09-02 01:34:00,66,Low,3.97,30.3,0.413,0.521,1
L03024,D0471,Bakery,Salads,1.0,boxes,Delhi,Covered Tray,2025-09-07 18:08:00,99,Medium,11.26,30.9,0.304,0.421,1
L03025,D0579,Society,Baked Goods,1.3,packs,Delhi,Airtight,2025-09-01 08:56:00,111,High,1.15,36.2,0.552,0.604,0
L03026,D0250,Bakery,Cooked Meal,1.1,packs,Hyderabad,Sealed Box,2025-09-02 14:41:00,37,Low,0.2,29.1,0.575,0.625,1
L03027,D0714,HomeCook,Fruits,0.8,plates,Delhi,Covered Tray,2025-09-01 21:08:00,29,Low,6.64,23.2,0.512,0.6,1
L03028,D0232,Restaurant,Desserts,0.5,plates,Delhi,Open Tray,2025-09-02 06:41:00,182,Medium,6.85,30.6,0.206,0.5,1
L03029,D0308,Caterer,Cooked Meal,4.1,kg,Chennai,Covered Tray,2025-09-02 21:12:00,83,Medium,7.71,34.3,0.473,0.514,0
L03030,D0701,Society,Baked Goods,3.4,kg,Chennai,Sealed Box,2025-09-06 17:21:00,37,Low,2.96,31.1,0.519,0.629,1
L03031,D0083,Restaurant,Baked Goods,4.7,packs,Pune,Open Tray,2025-09-03 06:39:00,79,Medium,0.2,33.3,0.345,0.393,0
L03032,D0670,Restaurant,Desserts,1.0,packs,Chennai,Open Tray,2025-09-05 17:17:00,11,High,2.09,35.7,0.581,0.655,0
L03033,D0666,Event,Desserts,4.4,boxes,Pune,Airtight,2025-09-02 00:11:00,59,Low,2.9,28.6,0.53,0.628,1
L03034,D0778,Event,Fruits,16.5,plates,Delhi,Airtight,2025-09-03 19:11:00,75,High,5.84,33.2,0.657,0.732,1
L03035,D0033,Restaurant,Cooked Meal,2.5,packs,Chennai,Airtight,2025-09-02 01:16:00,36,Medium,0.85,26.8,0.711,0.627,1
L03036,D0096,Restaurant,Cooked Meal,6.4,packs,Chennai,Open Tray,2025-09-03 17:23:00,81,Medium,3.61,25.9,0.333,0.505,0
L03037,D0416,HomeCook,Desserts,0.5,packs,Bengaluru,Airtight,2025-09-06 15:55:00,127,Medium,6.96,23.3,0.459,0.578,1
L03038,D0389,Restaurant,Baked Goods,0.5,packs,Hyderabad,Open Tray,2025-09-02 12:06:00,109,Medium,0.2,31.5,0.397,0.571,1
L03039,D0387,Caterer,Beverage,1.4,packs,Bengaluru,Covered Tray,2025-09-02 18:42:00,40,Medium,3.12,34.4,0.623,0.743,1
L03040,D0488,Event,Cooked Meal,9.0,boxes,Hyderabad,Covered Tray,2025-09-02 06:25:00,115,Low,1.41,23.4,0.431,0.548,1
L03041,D0058,Bakery,Desserts,7.0,plates,Mumbai,Cloth Wrap,2025-09-07 03:28:00,114,Medium,9.28,33.0,0.256,0.413,1
L03042,D0653,HomeCook,Cooked Meal,4.1,plates,Bengaluru,Airtight,2025-09-01 16:21:00,38,Medium,3.18,33.2,0.664,0.741,0
L03043,D0010,Restaurant,Beverage,6.9,packs,Chennai,Covered Tray,2025-09-03 07:07:00,128,Medium,4.38,30.1,0.46,0.622,1
L03044,D0720,HomeCook,Cooked Meal,0.8,plates,Pune,Open Tray,2025-09-01 12:57:00,37,High,0.2,29.6,0.532,0.602,1
L03045,D0176,Caterer,Cooked Meal,11.2,packs,Hyderabad,Airtight,2025-09-02 07:36:00,61,High,5.51,26.7,0.662,0.701,1
L03046,D0085,Restaurant,Desserts,7.1,boxes,Pune,Airtight,2025-09-02 19:58:00,115,Medium,0.2,26.0,0.508,0.694,1
L03047,D0512,Restaurant,Cooked Meal,4.4,boxes,Hyderabad,Airtight,2025-09-08 02:52:00,55,Medium,6.59,33.1,0.59,0.687,1
L03048,D0445,HomeCook,Cooked Meal,1.6,plates,Bengaluru,Airtight,2025-09-07 12:19:00,46,High,3.29,25.7,0.757,0.71,1
L03049,D0661,Society,Cooked Meal,2.0,packs,Hyderabad,Open Tray,2025-09-03 19:26:00,176,Medium,0.2,28.2,0.191,0.396,0
L03050,D0340,Restaurant,Fruits,6.7,packs,Delhi,Covered Tray,2025-09-02 21:00:00,44,High,0.2,30.2,0.727,0.664,0
L03051,D0580,Restaurant,Cooked Meal,1.7,packs,Pune,Cloth Wrap,2025-09-01 07:52:00,66,Medium,1.51,26.6,0.285,0.493,0
L03052,D0098,Caterer,Desserts,9.3,boxes,Mumbai,Covered Tray,2025-09-04 11:35:00,38,High,4.84,24.6,0.675,0.756,1
L03053,D0044,Restaurant,Baked Goods,2.5,plates,Pune,Cloth Wrap,2025-09-01 15:06:00,108,Medium,3.63,32.3,0.203,0.402,0
L03054,D0236,Event,Cooked Meal,1.0,packs,Bengaluru,Open Tray,2025-09-04 22:33:00,77,High,7.07,28.0,0.3,0.424,0
L03055,D0217,Event,Cooked Meal,0.7,kg,Pune,Airtight,2025-09-03 16:03:00,207,Low,12.55,28.8,0.258,0.434,0
L03056,D0709,Bakery,Cooked Meal,0.5,kg,Pune,Sealed Box,2025-09-03 18:12:00,68,Medium,11.4,27.1,0.437,0.475,0
L03057,D0581,HomeCook,Cooked Meal,2.6,plates,Hyderabad,Cloth Wrap,2025-09-03 06:39:00,35,Medium,2.53,29.6,0.347,0.526,0
L03058,D0278,HomeCook,Beverage,4.2,packs,Delhi,Open Tray,2025-09-01 20:40:00,18,Medium,1.93,25.2,0.429,0.606,1
L03059,D0048,Bakery,Cooked Meal,3.1,plates,Delhi,Covered Tray,2025-09-05 11:13:00,9,Medium,2.99,26.2,0.638,0.722,0
L03060,D0701,Caterer,Desserts,6.3,boxes,Mumbai,Airtight,2025-09-04 19:10:00,142,Medium,3.11,24.2,0.454,0.562,1
L03061,D0288,Society,Baked Goods,0.5,plates,Delhi,Covered Tray,2025-09-01 14:09:00,160,Medium,6.73,28.7,0.315,0.451,0
L03062,D0557,HomeCook,Fruits,6.2,boxes,Pune,Sealed Box,2025-09-03 02:47:00,102,Medium,4.66,25.8,0.594,0.679,1
L03063,D0578,Restaurant,Cooked Meal,6.4,kg,Chennai,Airtight,2025-09-02 12:31:00,34,Medium,2.76,28.7,0.687,0.563,0
L03064,D0674,HomeCook,Cooked Meal,3.4,boxes,Pune,Open Tray,2025-09-01 18:45:00,106,High,6.21,30.5,0.283,0.4,0
L03065,D0034,HomeCook,Salads,0.7,packs,Mumbai,Sealed Box,2025-09-01 11:29:00,97,Medium,0.2,30.4,0.445,0.518,1
L03066,D0184,Restaurant,Cooked Meal,11.2,kg,Delhi,Covered Tray,2025-09-03 08:08:00,93,Low,2.87,28.2,0.343,0.588,0
L03067,D0323,HomeCook,Cooked Meal,0.5,kg,Chennai,Covered Tray,2025-09-01 11:06:00,166,Low,9.73,33.6,0.294,0.472,1
L03068,D0017,Bakery,Desserts,2.4,boxes,Delhi,Open Tray,2025-09-04 23:07:00,88,Low,7.83,27.7,0.238,0.393,0
L03069,D0213,Society,Desserts,10.0,packs,Chennai,Open Tray,2025-09-04 04:30:00,119,Medium,5.29,29.3,0.275,0.403,0
L03070,D0602,Event,Cooked Meal,2.4,plates,Bengaluru,Sealed Box,2025-09-01 20:22:00,14,High,7.7,29.5,0.694,0.806,0
L03071,D0148,Event,Cooked Meal,2.3,packs,Delhi,Covered Tray,2025-09-03 19:56:00,30,High,3.71,26.5,0.691,0.676,1
L03072,D0079,Society,Cooked Meal,3.5,packs,Chennai,Sealed Box,2025-09-02 04:33:00,104,Medium,10.41,24.1,0.408,0.576,1
L03073,D0307,Society,Baked Goods,0.5,boxes,Pune,Covered Tray,2025-09-07 14:33:00,32,Low,7.44,36.0,0.428,0.542,0
L03074,D0167,HomeCook,Salads,7.8,packs,Bengaluru,Airtight,2025-09-01 08:56:00,21,Low,4.71,30.1,0.486,0.662,1
L03075,D0578,HomeCook,Cooked Meal,2.7,boxes,Hyderabad,Airtight,2025-09-01 09:44:00,20,Medium,4.63,28.9,0.721,0.76,0
L03076,D0581,Caterer,Desserts,17.1,boxes,Bengaluru,Covered Tray,2025-09-10 18:58:00,44,Medium,11.08,32.4,0.483,0.592,1
L03077,D0399,Society,Baked Goods,8.8,plates,Bengaluru,Open Tray,2025-09-01 08:03:00,115,High,1.91,30.0,0.306,0.56,0
L03078,D0694,Caterer,Salads,2.9,packs,Pune,Covered Tray,2025-09-01 11:04:00,92,Medium,5.76,29.5,0.332,0.45,0
L03079,D0554,Restaurant,Beverage,0.5,kg,Hyderabad,Open Tray,2025-09-01 12:25:00,69,High,4.13,32.8,0.414,0.502,0
L03080,D0340,Caterer,Fruits,1.8,packs,Bengaluru,Airtight,2025-09-01 09:32:00,127,Medium,7.34,30.1,0.509,0.606,1
L03081,D0394,Caterer,Cooked Meal,4.4,kg,Pune,Airtight,2025-09-03 14:09:00,130,Low,8.2,29.6,0.348,0.578,1
L03082,D0774,Restaurant,Baked Goods,4.9,plates,Delhi,Sealed Box,2025-09-02 01:28:00,57,Medium,4.77,28.1,0.565,0.619,1
L03083,D0758,Society,Baked Goods,2.2,plates,Pune,Open Tray,2025-09-02 02:06:00,104,High,4.52,25.3,0.307,0.424,1
L03084,D0144,Caterer,Cooked Meal,0.5,packs,Hyderabad,Airtight,2025-09-05 04:17:00,44,Low,12.84,31.1,0.452,0.513,1
